model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gcn,0.001,300,16,3,0.2,0.006157217029896047,0.006186519263569346
gcn,0.001,300,16,3,0.5,0.008080349034733243,0.0068771448055586545
gcn,0.001,300,16,4,0.0,0.004728654306381941,0.00658244214982473
gcn,0.001,300,16,4,0.1,0.005743982974025938,0.005791831947136505
gcn,0.001,300,16,4,0.2,0.006854287597040335,0.006010479916469191
gcn,0.001,300,16,4,0.5,0.007749707086218728,0.00677981553143836
gcn,0.001,300,32,2,0.0,0.0046126992545194095,0.005439440826778608
gcn,0.001,300,32,2,0.1,0.00529385811338822,0.005393966189035137
gcn,0.001,300,32,2,0.2,0.006284680341680845,0.005973734604651515
gcn,0.001,300,32,2,0.5,0.007254902594205406,0.007012926805643116
gcn,0.001,300,32,3,0.0,0.004560810058481164,0.005346291982679397
gcn,0.001,300,32,3,0.1,0.004954108637240198,0.005475967357021716
gcn,0.001,300,32,3,0.2,0.005214753759921425,0.005570463575093054
gcn,0.001,300,32,3,0.5,0.006582435427440537,0.006372008598512302
gcn,0.001,300,32,4,0.0,0.004117919204549657,0.005539938682547785
